2023-02-07 16:29:21,770 Epoch: [1][310/600]	Time 0.009 (0.019)	Data 0.285 (0.071)	Loss 0.2247 (0.3757)	Prec@1 64.000 (47.344)	Prec@5 97.000 (86.344)	
2023-02-07 16:29:22,477 Epoch: [1][320/600]	Time 0.008 (0.018)	Data 0.015 (0.071)	Loss 0.2051 (0.3705)	Prec@1 65.000 (47.879)	Prec@5 96.000 (86.636)	
2023-02-07 16:29:23,410 Epoch: [1][330/600]	Time 0.009 (0.018)	Data 0.252 (0.072)	Loss 0.2387 (0.3666)	Prec@1 59.000 (48.206)	Prec@5 88.000 (86.676)	
2023-02-07 16:29:24,187 Epoch: [1][340/600]	Time 0.009 (0.018)	Data 0.057 (0.072)	Loss 0.2106 (0.3622)	Prec@1 70.000 (48.829)	Prec@5 93.000 (86.857)	
2023-02-07 16:29:25,021 Epoch: [1][350/600]	Time 0.009 (0.017)	Data 0.235 (0.072)	Loss 0.2211 (0.3582)	Prec@1 66.000 (49.306)	Prec@5 95.000 (87.083)	
2023-02-07 16:29:25,775 Epoch: [1][360/600]	Time 0.011 (0.017)	Data 0.084 (0.071)	Loss 0.2655 (0.3557)	Prec@1 54.000 (49.432)	Prec@5 90.000 (87.162)	
2023-02-07 16:29:26,617 Epoch: [1][370/600]	Time 0.010 (0.017)	Data 0.195 (0.072)	Loss 0.2116 (0.3519)	Prec@1 62.000 (49.763)	Prec@5 93.000 (87.316)	
2023-02-07 16:29:27,376 Epoch: [1][380/600]	Time 0.009 (0.017)	Data 0.063 (0.071)	Loss 0.2319 (0.3489)	Prec@1 63.000 (50.103)	Prec@5 93.000 (87.462)	
2023-02-07 16:29:28,297 Epoch: [1][390/600]	Time 0.009 (0.017)	Data 0.226 (0.072)	Loss 0.1999 (0.3451)	Prec@1 67.000 (50.525)	Prec@5 93.000 (87.600)	
2023-02-07 16:29:29,123 Epoch: [1][400/600]	Time 0.008 (0.016)	Data 0.109 (0.072)	Loss 0.1833 (0.3412)	Prec@1 72.000 (51.049)	Prec@5 97.000 (87.829)	
2023-02-07 16:29:30,009 Epoch: [1][410/600]	Time 0.009 (0.016)	Data 0.204 (0.072)	Loss 0.1874 (0.3375)	Prec@1 70.000 (51.500)	Prec@5 96.000 (88.024)	
2023-02-07 16:29:30,760 Epoch: [1][420/600]	Time 0.008 (0.016)	Data 0.115 (0.072)	Loss 0.2078 (0.3345)	Prec@1 68.000 (51.884)	Prec@5 94.000 (88.163)	
2023-02-07 16:29:31,659 Epoch: [1][430/600]	Time 0.009 (0.016)	Data 0.178 (0.072)	Loss 0.2064 (0.3316)	Prec@1 64.000 (52.159)	Prec@5 97.000 (88.364)	
2023-02-07 16:29:32,417 Epoch: [1][440/600]	Time 0.011 (0.016)	Data 0.084 (0.072)	Loss 0.1968 (0.3286)	Prec@1 70.000 (52.556)	Prec@5 95.000 (88.511)	
2023-02-07 16:29:33,203 Epoch: [1][450/600]	Time 0.011 (0.016)	Data 0.188 (0.072)	Loss 0.2050 (0.3259)	Prec@1 71.000 (52.957)	Prec@5 98.000 (88.717)	
2023-02-07 16:29:33,956 Epoch: [1][460/600]	Time 0.008 (0.015)	Data 0.058 (0.072)	Loss 0.2436 (0.3242)	Prec@1 57.000 (53.043)	Prec@5 91.000 (88.766)	
2023-02-07 16:29:34,785 Epoch: [1][470/600]	Time 0.011 (0.015)	Data 0.186 (0.072)	Loss 0.2199 (0.3220)	Prec@1 60.000 (53.188)	Prec@5 95.000 (88.896)	
2023-02-07 16:29:35,525 Epoch: [1][480/600]	Time 0.008 (0.015)	Data 0.081 (0.072)	Loss 0.2587 (0.3207)	Prec@1 58.000 (53.286)	Prec@5 91.000 (88.939)	
2023-02-07 16:29:36,359 Epoch: [1][490/600]	Time 0.010 (0.015)	Data 0.216 (0.072)	Loss 0.2196 (0.3187)	Prec@1 60.000 (53.420)	Prec@5 98.000 (89.120)	
2023-02-07 16:29:37,693 Epoch: [1][500/600]	Time 0.009 (0.015)	Data 0.045 (0.073)	Loss 0.1776 (0.3159)	Prec@1 73.000 (53.804)	Prec@5 95.000 (89.235)	
2023-02-07 16:29:38,597 Epoch: [1][510/600]	Time 0.009 (0.015)	Data 0.248 (0.073)	Loss 0.2234 (0.3141)	Prec@1 68.000 (54.077)	Prec@5 93.000 (89.308)	
2023-02-07 16:29:39,265 Epoch: [1][520/600]	Time 0.011 (0.015)	Data 0.053 (0.073)	Loss 0.2185 (0.3123)	Prec@1 66.000 (54.302)	Prec@5 97.000 (89.453)	
2023-02-07 16:29:40,143 Epoch: [1][530/600]	Time 0.008 (0.015)	Data 0.215 (0.073)	Loss 0.2057 (0.3104)	Prec@1 67.000 (54.537)	Prec@5 93.000 (89.519)	
2023-02-07 16:29:40,887 Epoch: [1][540/600]	Time 0.008 (0.014)	Data 0.058 (0.073)	Loss 0.1992 (0.3083)	Prec@1 66.000 (54.745)	Prec@5 95.000 (89.618)	
2023-02-07 16:29:41,848 Epoch: [1][550/600]	Time 0.009 (0.014)	Data 0.222 (0.073)	Loss 0.1877 (0.3062)	Prec@1 68.000 (54.982)	Prec@5 92.000 (89.661)	
2023-02-07 16:29:42,623 Epoch: [1][560/600]	Time 0.009 (0.014)	Data 0.064 (0.073)	Loss 0.2243 (0.3047)	Prec@1 60.000 (55.070)	Prec@5 94.000 (89.737)	
2023-02-07 16:29:43,500 Epoch: [1][570/600]	Time 0.009 (0.014)	Data 0.177 (0.073)	Loss 0.2212 (0.3033)	Prec@1 59.000 (55.138)	Prec@5 95.000 (89.828)	
2023-02-07 16:29:44,194 Epoch: [1][580/600]	Time 0.008 (0.014)	Data 0.042 (0.073)	Loss 0.1938 (0.3014)	Prec@1 73.000 (55.441)	Prec@5 94.000 (89.898)	
2023-02-07 16:29:45,119 Epoch: [1][590/600]	Time 0.009 (0.014)	Data 0.194 (0.073)	Loss 0.1875 (0.2995)	Prec@1 76.000 (55.783)	Prec@5 96.000 (90.000)	
2023-02-07 16:29:45,685 Epoch: [1][599/600]	Time 0.006 (0.014)	Data 0.000 (0.073)	Loss 0.1572 (0.2972)	Prec@1 72.000 (56.049)	Prec@5 98.000 (90.131)	
